start_time,total_cycles,fps,fps_r,config.simulation.dataset,config.simulation.scene,config.hardware.udpe.udpe_utilization,config.hardware.udpe.skip_enabled,config.hardware.memory.read_latency_hiding_rate,config.hardware.wbs.scheduling_mode,config.hardware.wbs.window_size_k,config.algorithm.foveated_enabled,config.algorithm.early_stop_ratio,preprocess_cycles,sort_cycles,rasterize_cycles,module_utilization.fre,cache_hit_ratio
2026-03-22T02:56:43.308809,26106750.35267858,191.52134725519352,95.76067362759676,dynerf,cook_spinach,0.35,False,0.5,global_greedy,4,False,0.4,21202405.714285716,2946562.232142864,20957279.22321427,0.8021819802739235,0.5809853829193505
2026-03-22T02:57:27.842757,28462755.42857142,175.66816440339824,87.83408220169912,dynerf,cut_roasted_beef,0.35,False,0.5,global_greedy,4,False,0.4,20006022.85714286,3365116.0714285034,24296213.46428571,0.8534339435384075,0.6020922032472241
2026-03-22T02:58:37.807648,50310953.75446436,99.38193627578215,49.690968137891076,dynerf,flame_salmon_1,0.35,False,0.5,global_greedy,4,False,0.4,23089011.428571433,6041295.401785715,45502654.8035715,0.9043589337937822,0.6629823345233101
2026-03-22T02:59:35.738203,25324735.124999996,197.4354312225013,98.71771561125065,dynerf,flame_steak,0.35,False,0.5,global_greedy,4,False,0.4,18579188.571428575,2950115.624999983,21461039.544642854,0.847321440430779,0.6212649123306501
2026-03-22T03:00:21.277191,27731724.928571373,180.2989180398444,90.1494590199222,dynerf,sear_steak,0.35,False,0.5,global_greedy,4,False,0.4,19317445.714285716,3246297.187500006,23701611.982142802,0.8546513053825815,0.6297183190321898
2026-03-22T03:01:35.882426,44704462.794642866,111.84565672935838,55.92282836467919,dynerf,coffee_martini,0.35,False,0.7,default_fifo,4,False,0.4,21738548.571428575,3527364.3749999776,40262896.09821429,0.9003768043825408,0.670938517872222
2026-03-22T03:02:31.047432,25410504.05803572,196.76902073962674,98.38451036981337,dynerf,cook_spinach,0.35,False,0.7,default_fifo,4,False,0.4,21202405.714285716,1789196.3839285336,18979528.83928569,0.7458578030902675,0.6027837846642979
2026-03-22T03:03:15.278197,26119124.312500015,191.43061383597438,95.71530691798719,dynerf,cut_roasted_beef,0.35,False,0.7,default_fifo,4,False,0.4,20006022.85714286,2033528.7053571288,22031847.0357143,0.8433112752919043,0.6215987752333482
2026-03-22T03:04:24.752640,46164500.70982141,108.30833049465342,54.15416524732671,dynerf,flame_salmon_1,0.35,False,0.7,default_fifo,4,False,0.4,23089011.428571433,3599294.464285764,41453074.437499985,0.8976901793515556,0.6829760205826365
2026-03-22T03:05:22.795297,23260313.02678574,214.9584141125779,107.47920705628896,dynerf,flame_steak,0.35,False,0.7,default_fifo,4,False,0.4,18579188.571428575,1775084.8660713802,19467756.41964288,0.8367045881663228,0.6493132300298292
2026-03-22T03:06:07.956187,25474078.303571433,196.27795519883466,98.13897759941733,dynerf,sear_steak,0.35,False,0.7,default_fifo,4,False,0.4,19317445.714285716,1965767.1428571064,21525701.562500004,0.8448735183454692,0.6491450249930801
2026-03-22T03:07:20.552982,33797603.66964288,147.9394825997979,73.96974129989896,dynerf,coffee_martini,0.35,True,0.5,default_fifo,4,True,0.4,13425428.571428573,5829837.991071474,30966799.65178574,0.9160345628434834,0.6735370864198504
2026-03-22T03:08:16.036822,17476032.361607093,286.10613075908725,143.05306537954363,dynerf,cook_spinach,0.35,True,0.5,default_fifo,4,True,0.4,11737028.571428573,2933079.107142867,14987963.276785664,0.8574277627956515,0.6083202366897036
2026-03-22T03:09:00.210409,19602240.13392853,255.07288788620394,127.53644394310197,dynerf,cut_roasted_beef,0.35,True,0.5,default_fifo,4,True,0.4,12009240.0,3340147.9017856917,17069615.62499996,0.8706841098579878,0.624026198952621
2026-03-22T03:10:11.763119,34051408.82589288,146.83680271689587,73.41840135844794,dynerf,flame_salmon_1,0.35,True,0.5,default_fifo,4,True,0.4,13575445.714285716,5949568.526785711,31182353.133928593,0.9155762412414096,0.6849062615513921
2026-03-22T03:11:08.525416,16974593.794642895,294.55785867335317,147.27892933667658,dynerf,flame_steak,0.35,True,0.5,default_fifo,4,True,0.4,10494462.857142858,2909561.785714274,14751524.687500037,0.8688468689187386,0.6561945643429324
2026-03-22T03:11:53.648767,18836242.151785716,265.44572742849283,132.72286371424642,dynerf,sear_steak,0.35,True,0.5,default_fifo,4,True,0.4,10682434.285714285,3227273.839285705,16571444.250000002,0.879675064931965,0.6553816804250723
2026-03-22T03:13:06.443454,34607935.562500045,144.47553483709748,72.23776741854874,dynerf,coffee_martini,0.35,False,0.5,hilbert_window,4,True,0.4,21738548.571428575,5337015.26785709,30109480.96428576,0.8700026128245686,0.7887636503200974
2026-03-22T03:14:02.925607,24816044.156250004,201.48255574169474,100.74127787084737,dynerf,cook_spinach,0.35,False,0.5,hilbert_window,4,True,0.4,21202405.714285716,2684057.14285707,14682672.01785716,0.5915510209550938,0.7137456475105723
2026-03-22T03:14:47.558693,23987352.124999978,208.44318180450296,104.22159090225148,dynerf,cut_roasted_beef,0.35,False,0.5,hilbert_window,4,True,0.4,20006022.85714286,3051858.616071355,16633808.660714285,0.6933123547008208,0.7399174653581029
2026-03-22T03:15:58.657415,35103930.424107134,142.43419296906762,71.21709648453381,dynerf,flame_salmon_1,0.35,False,0.5,hilbert_window,4,True,0.4,23089011.428571433,5463157.901785721,30332083.48214285,0.8640143166635409,0.7954630589748724
2026-03-22T03:16:56.252195,22061934.00000002,226.63470935956911,113.31735467978456,dynerf,flame_steak,0.35,False,0.5,hilbert_window,4,True,0.4,18579188.571428575,2675230.3124999725,14437436.61607148,0.6543241573925522,0.7560953019694024
2026-03-22T03:17:41.986987,23200739.004464272,215.51037658920706,107.75518829460353,dynerf,sear_steak,0.35,False,0.5,hilbert_window,4,True,0.4,19317445.714285716,2975658.7499999884,16274504.196428554,0.7013625590836772,0.7478191163141584
2026-03-22T03:18:55.137438,45827286.714285724,109.1053029426102,54.5526514713051,dynerf,coffee_martini,0.35,True,0.5,hilbert_window,4,False,0.4,13425428.571428573,5336828.839285713,42996609.25892858,0.9382138234415178,0.8030965262871205
2026-03-22T03:19:54.731802,22894977.370535757,218.38851024306544,109.19425512153272,dynerf,cook_spinach,0.35,True,0.5,hilbert_window,4,False,0.4,11737028.571428573,2684114.1964285783,20407127.258928616,0.8912769519200358,0.7250890937196933
2026-03-22T03:20:41.396006,26188520.562500037,190.92334704693545,95.46167352346772,dynerf,cut_roasted_beef,0.35,True,0.5,hilbert_window,4,False,0.4,12009240.0,3052693.9285714454,23655946.276785754,0.9032729776470596,0.7492007763157278
2026-03-22T03:21:56.219115,47121575.683035724,106.10850608291636,53.05425304145818,dynerf,flame_salmon_1,0.35,True,0.5,hilbert_window,4,False,0.4,13575445.714285716,5462384.866071437,44252688.74107144,0.9390499297964637,0.8118633004842282
2026-03-22T03:22:57.043403,23138068.017857146,216.0941006890107,108.04705034450535,dynerf,flame_steak,0.35,True,0.5,hilbert_window,4,False,0.4,10494462.857142858,2675219.866071417,20915081.276785716,0.9038834654980725,0.7651121648002865
2026-03-22T03:23:44.789434,25292435.669642866,197.68756419142454,98.84378209571227,dynerf,sear_steak,0.35,True,0.5,hilbert_window,4,False,0.4,10682434.285714285,2975485.5803571483,23027720.13392858,0.9103809127121518,0.7758596154159272
